#zero_crossing_rate,spectral_centroid,spectral_contrast,spectral_bandwidth,spectral_flatness,spectral_rolloff,tempo,mfcc[0],mfcc[1],mfcc[2],mfcc[3],mfcc[4],mfcc[5],mfcc[6],mfcc[7],mfcc[8],mfcc[9],mfcc[10],mfcc[11],mfcc[12],mfcc[13],mfcc[14],mfcc[15],mfcc[16],mfcc[17],mfcc[18],mfcc[19],label
0.035516036,824.8192523,24.76805697,1117.218242,1.84E-05,1490.445154,0.171862083,-156.6507416,182.476181,-14.57873535,36.10258102,-7.66076088,11.11075783,-8.726225853,13.49672127,4.649099827,-8.257078171,-2.703792334,-9.696040154,2.025891781,0.398497313,2.067949772,-11.57332325,-1.397144914,-5.320101738,-7.055075169,-5.414745808,2
0.041132215,888.8927795,24.97237914,1164.87535,2.21E-05,1581.819602,0.177257057,-164.6362915,174.901947,-14.06340885,37.64070511,-13.93087101,12.0144577,-9.771784782,9.437862396,2.870604515,-7.769117832,-4.450912952,-7.552161217,2.426163673,-1.785958409,-0.06493222,-11.4602108,3.206083059,-5.409769058,-5.668540478,-3.718282223,2
0.039711211,862.0599587,25.38669539,1117.767321,1.68E-05,1611.098591,0.182756668,-165.9532928,177.6212463,-17.85667801,38.89272308,-9.496958733,8.194626808,-8.747579575,4.306536674,5.09484911,-7.200979233,-5.712233543,-6.830854416,2.128228903,-0.966954648,-2.751843929,-9.479384422,-0.140732601,-9.03223896,-6.34375,-8.402704239,2
0.036696301,840.2583491,25.02518875,1136.084644,1.88E-05,1545.107324,0.171089765,-170.3604431,177.5628815,-11.77960491,41.68006134,-9.18904686,9.293186188,-8.935968399,8.634898186,4.472236156,-9.550444603,-6.197662354,-6.917163849,-0.142200485,-0.460020661,-1.224974632,-12.53425789,1.029885411,-7.369617462,-5.048810482,-7.43140173,2
0.035821401,872.4456055,24.81395795,1177.969328,2.21E-05,1679.648177,0.161964185,-176.397934,172.423996,-13.32136154,40.87839127,-5.88876915,13.25534534,-11.86961079,9.552576065,10.06367111,-11.33874512,-4.558470249,-2.625899553,4.808852673,0.531348526,-3.557510138,-12.48999882,-2.198156118,-9.843653679,-4.92459774,-5.065663338,2
0.034504704,788.9292377,24.89242865,1067.438281,2.23E-05,1481.295209,0.115394813,-193.0830536,176.758194,-6.284628868,32.99943161,1.421831608,6.513911247,-2.570783854,9.927258492,5.118482113,-8.279273987,-3.210610628,-4.781644344,0.046132445,2.285751581,-2.071191549,-8.677868843,1.032663345,-4.185680866,-3.428977728,-6.716918468,2
0.034734295,769.0874428,25.05473724,1046.450427,1.87E-05,1397.470716,0.123854949,-195.5360413,179.4727936,-5.036277294,34.90706635,-0.593176484,8.394742966,-2.514251232,9.845866203,4.117714882,-6.106920719,-4.046312809,-8.750634193,0.083582848,1.46104753,-2.659783125,-9.747764587,1.772086024,-3.364901304,-3.460316896,-6.529875278,2
0.030708998,781.35024,24.84094742,1097.805745,2.22E-05,1463.316152,0.131466532,-191.8268433,173.0869751,-5.746263981,40.44305801,3.245675325,11.30096436,-4.755045891,6.281963348,7.335804462,-11.13945675,-4.450080395,-1.437366605,0.08480294,1.361185789,-3.245021105,-9.13287735,0.354404032,-8.079766273,-3.179300547,-5.120168686,2
0.046420732,1005.83384,25.2687234,1269.051646,2.42E-05,1968.042266,0.174714954,-164.9698334,162.7133636,-16.7892704,45.50773239,-15.82623196,12.31941414,-8.824422836,6.259350777,2.125658751,-10.42779827,-1.866973996,-7.185274601,0.920600653,-1.323197126,-1.179862261,-11.08214474,2.946037769,-2.007690907,-3.899965525,-3.572216988,2
0.044017119,947.8902661,25.28019126,1220.196829,2.28E-05,1810.493219,0.178932872,-170.5307465,169.6687775,-13.68857479,45.370327,-13.63027859,13.43929005,-11.94631195,7.825858116,5.0940485,-11.40644073,-4.344876766,-3.966233015,2.269650459,-0.365568429,1.15770936,-11.3496685,1.761629343,-7.048881054,-6.234936714,-6.599979877,2
0.032940655,803.8875398,24.26029754,1107.586192,2.07E-05,1474.303585,0.157537966,-176.5365143,178.2098694,-7.992601871,38.03204727,-3.804552317,11.50726414,-6.580956459,8.166664124,5.699322701,-8.500530243,-4.361640453,-6.395186424,-0.288077712,1.633311033,-1.157296062,-11.6771965,0.063535616,-7.841072559,-5.400660515,-6.56659317,2
0.040941929,908.2201784,24.69684698,1198.189425,2.52E-05,1745.889443,0.165669291,-162.1748505,175.6336517,-15.63427162,42.14592743,-10.31025314,13.63084698,-11.89552116,7.75009203,6.517652035,-10.11418438,-3.810337543,-5.294430256,1.388751864,0.278149843,-0.072168685,-11.19398403,0.370697558,-9.624897003,-6.114104748,-6.057479382,2
0.036324043,869.9987403,25.09245498,1182.67184,2.12E-05,1679.360678,0.173725732,-163.8400116,176.0631104,-16.14033699,42.52978897,-6.307760715,13.65658569,-11.17021942,11.57580471,5.278984547,-8.880228043,-5.444365978,-7.662317276,1.946753502,1.034076691,1.418355584,-13.41457176,0.518374622,-7.463879108,-4.702017784,-5.679532528,2
0.040125608,912.7571408,24.75514481,1203.329749,2.63E-05,1732.089526,0.17643239,-157.3766479,173.4841156,-15.79523373,39.44558334,-9.75488472,12.69314003,-10.27113628,9.243023872,4.91490078,-8.124315262,-4.076393127,-9.195958138,2.636368036,1.37406671,-0.021383598,-11.1617651,1.294116378,-5.561085701,-6.17980051,-6.149969578,2
0.038314772,875.6239381,24.5370936,1147.844748,2.30E-05,1646.53171,0.179605492,-159.7995911,177.3301392,-16.75940514,38.1581459,-7.812377453,10.73630714,-9.539793015,8.297431946,6.129702568,-9.760447502,-4.272867203,-9.056669235,0.070817977,1.66912806,-0.899533868,-11.61126041,-1.655294657,-8.36327076,-6.446746349,-5.89558363,2
0.039708377,898.9285229,23.86369062,1165.116074,2.97E-05,1685.052311,0.181783932,-165.0324097,175.8560791,-15.38451481,37.91572952,-10.1361742,9.606749535,-8.718024254,8.096653938,5.473855972,-7.993192673,-3.354158163,-8.269303322,2.276277304,0.925398707,-1.498972774,-10.09107304,-0.35537675,-6.401545525,-5.28158617,-4.636204243,2
0.042340069,949.499409,25.05429389,1237.6716,2.40E-05,1806.722408,0.178428735,-164.0087128,169.0240326,-12.57116699,41.75911713,-15.41190052,11.65342999,-12.61765003,8.088752747,7.294463634,-10.19953823,-3.221150637,-4.170813084,3.125191212,-1.688294172,-1.223898888,-13.33153534,-2.243477821,-8.046320915,-6.755568504,-5.423507214,2
0.035757153,855.4735365,24.68744046,1157.654999,2.16E-05,1638.510925,0.158545909,-174.9379425,173.5118256,-11.50589943,39.18339539,-3.963931084,11.48141289,-9.726918221,10.29399681,9.581806183,-10.89294434,-5.562594414,-4.343716145,3.974024296,0.446604431,-3.769841909,-11.61972237,-2.225087166,-8.849157333,-5.311244488,-5.678217888,2
0.037252231,827.9783698,25.02205919,1124.888974,1.87E-05,1535.103217,0.160817673,-173.3209991,177.420578,-9.690544128,39.2448349,-5.643684864,10.1414938,-9.0327425,10.89204025,8.150874138,-10.19260502,-5.411921024,-3.722225428,0.701245844,-0.691928923,-0.165291265,-11.24180794,0.00043784,-7.928430557,-5.14256525,-5.838610172,2
0.0359327,829.3851278,24.6945017,1115.181325,1.98E-05,1534.878219,0.164534055,-163.5239258,181.777298,-14.46587467,37.24596405,-4.41743803,11.79471397,-11.36412334,11.8341856,8.237379074,-9.603506088,-2.974181652,-7.93252039,1.640023947,0.769200921,0.130204052,-10.37883663,-0.932946742,-5.745471478,-6.33241272,-6.37550211,2
0.038963672,861.9427196,25.19366808,1146.556012,1.97E-05,1520.499139,0.175129043,-160.6221161,178.6305695,-13.99725056,36.70187378,-12.84158516,11.54497337,-9.691746712,12.32016373,3.973427296,-8.181521416,-4.200991154,-8.10918045,1.576724172,-1.209226966,1.530401707,-13.0213089,0.145005271,-6.77366209,-7.225262642,-5.085481167,2
0.040777531,882.8162415,25.27457396,1138.666815,2.02E-05,1633.073458,0.195259615,-173.5845032,175.5794525,-17.68842125,36.95856857,-11.01000595,9.617666245,-9.453763008,5.225214958,2.869626522,-8.733096123,-5.223599434,-6.63331604,2.093886137,-0.733994782,-1.619523048,-9.90514183,2.579266787,-6.611353874,-4.923931599,-6.272147179,2
0.037029444,849.4700038,25.17396297,1137.916278,1.83E-05,1601.240318,0.167993462,-164.2308197,176.9882202,-14.78678894,42.58766556,-8.350808144,9.622006416,-7.304041386,7.60473156,6.186879635,-8.519546509,-5.667931557,-5.915394306,0.760632992,-0.554639578,-1.691647768,-9.970405579,0.173759311,-8.568076134,-4.55055809,-7.773984909,2
0.035250165,832.0006007,25.06012724,1138.118988,1.80E-05,1529.086587,0.167262161,-170.3802948,177.5609741,-11.88483715,40.72649002,-8.176405907,11.47266006,-11.08412075,9.464758873,6.496984959,-9.031572342,-5.299972057,-5.450567722,3.228569746,0.003342809,-1.659607887,-13.46841717,-0.143805921,-8.352977753,-5.98629427,-5.832113743,2
0.03643591,855.8516978,25.02749664,1140.076496,2.39E-05,1634.015119,0.139699892,-183.7946167,171.4900665,-9.363927841,35.94676971,-2.772483349,9.315668106,-6.831176281,9.305243492,8.156612396,-10.3623724,-4.628725529,-4.026659966,2.400179386,1.682643056,-3.375573397,-10.25643826,-1.287530303,-7.579468727,-4.411315918,-6.825842381,2
0.031846935,727.769294,24.83923054,1006.736524,1.80E-05,1317.604533,0.113516475,-206.5742035,184.7848511,-4.978714466,35.05057526,1.008586168,7.89906168,-2.336964369,9.767908096,3.33872056,-6.42905426,-2.422161341,-7.307426929,0.096587427,1.094069123,-3.319729805,-9.037098885,2.345169067,-3.158487797,-3.36554718,-5.832591057,2
0.035300051,812.8004862,24.84913533,1102.488684,2.58E-05,1540.311519,0.124891256,-188.7486725,174.7393799,-8.490769386,36.80692291,2.733458757,9.990258217,-3.46065712,8.158295631,6.907867432,-8.955905914,-5.126235008,-4.392799854,-0.263834774,2.895928383,-2.283149958,-9.222054482,1.343550444,-6.164742947,-1.863976121,-6.100309372,2
0.037758086,878.1179898,25.16694361,1176.24642,2.01E-05,1657.456644,0.158653614,-177.0227661,169.1869812,-11.04924107,44.27654266,-9.185548782,11.72665596,-7.534871101,6.735313892,5.188231468,-10.84747982,-1.972239614,-3.064664841,0.740295112,-1.135011315,-2.294082403,-11.70174313,-0.869817317,-7.170380592,-6.067091942,-4.315436363,2
0.051858341,1073.421127,25.79364297,1311.266434,2.61E-05,2134.97459,0.183716069,-162.860199,159.0973969,-18.07410622,46.58625031,-17.76492882,12.99101734,-11.20031166,6.605084896,2.226676941,-12.19461823,-3.798735857,-6.990438461,2.549729824,-0.209344253,1.216946959,-9.70320034,5.593269825,-0.700428784,-3.619593382,-4.012105942,2
0.03254232,791.5332214,24.57175708,1118.664846,1.83E-05,1424.062222,0.161782835,-179.8775177,178.6356812,-5.126476765,42.15225983,-6.386235714,12.0548315,-9.734289169,7.739583015,6.377358913,-9.762249947,-4.936573505,-2.877651215,-0.072619222,-1.294844389,-1.053149104,-12.96961498,-0.530207098,-9.309393883,-5.990656376,-7.535960674,2
0.035592377,847.5995348,24.43047571,1137.27903,2.13E-05,1618.390214,0.158553504,-170.8232117,176.2615204,-13.12335205,38.70130157,-4.114236832,12.55947208,-7.964483261,8.135558128,6.343105793,-9.427988052,-3.885279179,-7.09482336,0.157991648,2.067916632,-1.183044553,-10.78153133,-0.043728665,-8.696575165,-5.815256119,-6.250390053,2
0.039792087,893.2157185,24.86494852,1189.638761,2.35E-05,1692.4106,0.175950116,-160.3823242,177.1305389,-15.70436764,41.20507431,-10.60131645,14.08258438,-10.16005039,9.921912193,4.874731541,-7.514917374,-3.648095131,-8.256211281,2.224858522,0.674757421,1.569295883,-11.73118114,0.556798458,-7.037803173,-5.5908885,-6.048763752,2
0.037648865,887.6877451,25.02156088,1190.937268,2.37E-05,1721.647923,0.169508898,-161.3229675,173.1254578,-15.69591427,40.77881241,-4.942942142,11.52511024,-11.20445347,9.949202538,6.327195168,-9.35327816,-5.538640022,-5.885617256,1.643908262,2.077524424,0.22267893,-12.94635582,0.997134566,-8.641224861,-4.958917141,-5.414247036,2
0.041148277,913.6496185,24.38926284,1184.761972,2.64E-05,1719.956266,0.186828803,-154.8019104,176.2904205,-17.00361824,37.92959213,-10.3866806,11.6136961,-9.969644547,9.247089386,4.179729462,-8.743162155,-3.255801916,-10.82034016,1.723709583,1.137444615,-0.118553236,-10.98806381,0.444430083,-4.649970531,-6.245163441,-5.563172817,2
0.038658307,899.5128998,23.86865924,1162.145195,2.81E-05,1703.193868,0.191502708,-162.059494,176.4754486,-18.48467064,38.54883575,-10.30432892,10.02749062,-9.473588943,6.72484827,6.203581333,-9.593961716,-4.434866905,-8.615903854,0.939620435,1.65334785,-2.122889757,-10.29194164,-1.216700077,-9.262786865,-5.443468094,-4.349908829,2
0.039918126,899.0985088,24.67571572,1191.620841,2.41E-05,1684.848145,0.173996507,-166.4962463,173.0811768,-11.27368355,40.20078659,-11.05328083,11.00636578,-10.25623989,8.899746895,6.261023998,-8.385902405,-3.384572029,-6.678509235,2.136844873,-0.950526953,-0.957278669,-12.13321495,-1.225520968,-6.142712593,-6.338852406,-6.284153461,2
0.039965556,935.7535188,24.7818524,1227.502526,2.34E-05,1801.072442,0.174102404,-167.6864319,167.8096161,-13.27633095,41.18444824,-11.29260159,12.64492416,-11.79347134,8.240141869,9.61445713,-11.17108154,-4.354032516,-3.217064857,4.662084579,0.084454775,-2.717421293,-12.59637547,-3.039526224,-9.729578018,-6.39568758,-4.998969555,2
0.036206319,814.2169625,24.88459956,1113.733183,1.93E-05,1501.236756,0.156572715,-178.289444,178.83078,-9.761212349,38.1141777,-4.849946499,9.792318344,-9.132731438,11.47624016,7.254305363,-10.0262413,-6.008708,-5.001014709,2.12452817,-0.866036117,-2.073414803,-12.12018585,-0.452891052,-7.552933216,-5.119381428,-6.294388771,2
0.035988067,833.9027967,24.75151324,1125.418661,2.02E-05,1585.107082,0.157545194,-169.1661682,178.8055573,-12.66115093,39.38885498,-2.82241416,11.56424141,-11.27393627,10.93735027,11.83694553,-11.02373981,-4.642453671,-3.607698441,0.519022644,1.219041348,-0.615381718,-10.16876221,-0.068122603,-8.03567791,-5.062382221,-7.213557243,2
0.035520949,824.6176639,24.73957203,1116.846093,1.84E-05,1488.486833,0.171796042,-157.0066528,183.2350616,-15.16009235,36.59083557,-8.241897583,11.42292118,-9.008644104,13.60780239,4.625152111,-8.17309761,-2.733962774,-9.648089409,2.124870539,0.141116589,2.208380938,-11.71408176,-1.25763917,-5.300624371,-7.118098259,-5.454368591,2
0.041086864,888.7722149,25.01302221,1164.681455,2.19E-05,1582.686263,0.177741717,-164.6239777,174.6523438,-13.99891758,37.5838623,-13.698596,11.93424988,-9.640985489,9.254007339,3.009709358,-7.827183247,-4.495699406,-7.472725868,2.362056494,-1.748654246,-0.114948779,-11.3808918,3.127328873,-5.312500477,-5.677407265,-3.894590616,2
0.039703653,862.2867681,25.41453279,1118.036088,1.72E-05,1611.569422,0.181349975,-165.9660645,177.282608,-17.5582695,38.55306244,-9.301678658,8.025191307,-8.611642838,4.28757143,5.04384613,-7.225840092,-5.739878178,-6.791862011,2.077258348,-0.976801515,-2.775918484,-9.422046661,-0.211839378,-8.994494438,-6.365200996,-8.345016479,2
0.036678161,840.5902998,24.9897966,1137.11276,2.00E-05,1544.378161,0.172154757,-178.7055511,175.5789185,-9.939221382,39.98539734,-7.759206295,8.217280388,-8.146821976,8.132127762,4.869559288,-9.604195595,-6.376351357,-6.559228897,-0.426010996,-0.094900139,-1.610775352,-12.25301552,0.757136285,-7.16510725,-5.04477644,-7.510186672,2
0.035611841,871.9286576,23.97595221,1181.507656,0.007590454,1676.764861,0.158994787,-276.0588684,157.1387024,-3.083100319,33.07859802,-0.504248261,9.297743797,-8.90610218,7.923539162,10.14527512,-10.65831375,-5.514846325,-1.408112764,3.529981613,1.605658889,-4.347033024,-11.37768745,-3.134248495,-9.313194275,-5.033652306,-5.240911007,2
0.059119635,1648.875943,20.70290567,1875.408922,0.003150277,3820.301899,0.118591524,-202.197998,129.1445007,-34.98841858,59.82676315,-20.64247322,42.80625534,-11.99603748,20.38833237,0.406098783,6.529483795,10.07075882,-3.797157764,12.73409653,-4.50659132,12.02301502,-7.004948616,6.381077766,-3.268704653,3.486723423,3.092219114,3
0.067623552,1728.747823,21.48693628,1874.655477,0.00035426,3904.334724,0.140006768,-196.7953491,129.0065002,-40.36785126,60.42298889,-21.72672653,39.76806641,-12.06837559,19.24002266,-3.147047043,6.130842209,9.369437218,-3.058707237,12.85569859,-6.337442398,11.81136322,-4.459444523,9.784993172,-1.54990828,4.436778545,2.901877165,3
0.08681429,1872.893714,21.15993376,1873.267658,0.00057737,4090.241934,0.128665855,-205.6138306,124.5752258,-42.46791458,59.98981857,-25.54858589,35.48978043,-15.67672157,13.86808872,-2.989304066,3.458383799,7.233539104,-6.60384798,9.61580658,-6.459584713,9.907558441,-7.326930046,6.20013237,-3.989784241,0.700447142,-0.070262469,3
0.071791516,1803.739194,21.07494982,1918.360129,0.000335357,4101.816864,0.144302181,-165.177475,130.2852631,-44.91198349,67.29691315,-28.09702682,42.37182999,-14.62846947,20.77139282,-2.351111412,6.992250919,10.86614323,-3.803465605,14.75099182,-3.276597738,15.91750622,-5.149669647,11.08859825,-1.260716677,4.32902956,2.332852602,3
0.063053096,1271.480833,20.47804437,1380.42131,0.00032304,2631.217423,0.139084251,-257.432373,162.6476288,-37.00588226,41.60235977,-0.258501828,10.72366238,-10.45569611,5.064842224,-8.344041824,-6.57955265,0.666639209,-6.650761604,0.670063734,-8.264322281,0.235286087,-8.306875229,-2.319528341,-6.327665806,-4.054421425,-2.084837914,3
0.046173379,1421.928163,19.57370879,1742.964825,0.000195972,3329.346535,0.162420561,-170.1327209,136.9322205,-29.17723846,62.71585846,-14.39460087,32.86016846,-9.554409027,14.42163277,2.249295235,0.337245613,9.768697739,-1.736445665,9.181890488,-3.103427172,10.4873085,-2.984153986,6.756205559,0.147957727,2.026977062,3.215803623,3
0.03941794,1241.514719,19.37017015,1550.506108,0.00014647,2847.970279,0.133681682,-187.6721802,151.2402649,-28.60340691,51.65395355,-9.912822723,24.01609421,-4.754671097,12.31523132,2.339176655,2.623067617,8.940918922,-0.510407686,8.692446709,-1.371127725,9.616831779,-0.489113063,7.696270943,1.671154499,2.801552296,4.738801003,3
0.066733912,1409.648654,19.58896309,1545.084973,0.000426799,3077.118893,0.128409337,-192.8406677,144.7696381,-34.03084564,53.11701965,-13.42253399,19.11077881,-5.186058998,7.592251778,3.146607399,0.254078299,5.761231422,-2.952608109,3.898071766,-3.211918592,6.522259235,-1.573564529,7.001997948,1.207507253,2.188168526,3.156762123,3
0.042715161,1225.273004,20.09923539,1554.115128,0.00093713,2759.495814,0.145820909,-217.0861053,146.2782745,-23.09985352,50.72588348,-6.231859207,23.96891785,-2.290437698,9.788546562,1.06274116,2.200360775,9.36882019,-3.382040501,7.192402363,-3.048962593,6.745362282,-0.908834636,4.786981106,3.501272202,0.90038693,2.871194601,3
0.037295315,1139.51662,20.51686312,1488.170649,0.000118092,2537.48049,0.168647724,-222.4057617,161.1673584,-34.40672302,57.2521286,-9.714730263,30.87267113,-3.08222723,13.99477863,1.343476534,4.518523693,12.21325111,-4.996430874,9.973225594,-4.330363274,8.466991425,-2.69128108,3.635962248,2.703915358,0.131371886,3.533300638,3
0.037997692,1095.63675,20.38776407,1424.284372,0.000133835,2411.372919,0.14618806,-243.1238556,159.9100952,-31.12289047,51.57396317,-4.257921219,27.1640873,-1.208688617,9.898682594,-0.804355085,3.429611921,12.65553856,-2.465651274,8.672281265,-3.272795677,7.093849659,-1.4529562,3.967841864,2.968735933,0.534389853,4.202054501,3
0.038306836,1117.24359,20.75324333,1433.363817,0.000106518,2448.914358,0.170503996,-223.2069244,163.9630127,-33.20019913,56.42696762,-5.315011978,27.15893173,-3.935203791,10.59450912,0.349871337,2.946242571,11.04947662,-4.369729042,9.538718224,-3.341176987,8.642900467,-0.935293972,3.012934446,2.116532087,0.893306494,5.060899258,3
0.043459488,1253.052196,19.12120258,1592.307095,0.000267512,2850.045266,0.102644757,-278.9432068,135.1754608,-8.221423149,56.92787933,-10.05568981,31.21413612,0.369470567,13.12453747,0.987332284,3.783114195,6.959267139,2.608876467,9.887981415,-1.627951264,7.48500824,-1.932343602,7.605547428,0.038752977,7.144209385,4.289085865,3
0.065394729,1633.913556,19.2155645,1844.227973,0.000605616,3766.989722,0.111428424,-236.926178,125.097641,-24.9934864,63.48662949,-21.73194122,33.51168823,-5.586761951,13.46555424,-2.372688055,1.378412962,6.470018387,0.839416325,10.42063713,-4.372329712,8.212108612,-2.719605207,9.122812271,-1.408165216,8.017259598,4.736564636,3
0.066824237,1619.610663,19.35504357,1845.088694,0.000528338,3718.394182,0.116582165,-226.748642,127.8167572,-27.29808426,68.41255188,-21.81630135,36.50387955,-4.732892036,15.89305019,-1.42399478,1.811866641,4.565712452,-0.480765522,11.01753998,-4.20113945,6.996389866,-5.286868095,7.274876118,-4.381702423,7.308828831,2.180840731,3
0.132501844,2177.589073,19.50133809,1907.7703,0.001732033,4390.965115,0.117332227,-245.5364532,99.3181839,-39.25634766,61.23147202,-32.55451202,27.79421806,-12.11329842,10.61524963,-9.241548538,-5.811351299,1.315545321,-2.357826948,8.556897163,-7.09340477,6.651992321,-3.811579466,8.987958908,-3.027297735,9.684113503,6.159665585,3
0.054560139,1400.988541,19.35135381,1681.154866,0.000302067,3121.576958,0.135439812,-240.3707733,135.3418121,-25.12247467,59.9268074,-7.635208607,32.35710526,-7.958944321,15.63031483,2.37100029,1.930633783,5.415947437,-1.792913914,10.43687153,-2.185198545,7.533685207,-3.649038315,8.650274277,-1.061021924,2.925218821,2.431465149,3
0.050014059,1265.759937,19.88305487,1558.215381,0.000183647,2740.095931,0.155144767,-205.3555756,153.8231964,-33.26825333,59.89364243,-4.963372707,32.40175629,-14.49722767,16.27531433,4.979981899,3.207340717,6.611857414,-5.519514084,10.33272171,-1.608182311,8.166025162,-4.247518539,9.197022438,-1.187194705,-0.431674272,1.425284505,3
0.060581644,1409.700776,20.47611349,1626.008026,0.000462526,3024.773376,0.201270986,-196.4140167,148.5767975,-34.42970657,62.87743759,-14.64374542,32.98187256,-16.84015846,13.7478447,4.257944584,4.709620953,7.52563858,-4.684981346,10.38986206,-2.337899208,9.801974297,-4.267772675,9.467271805,-2.803013563,0.841139019,2.381541967,3
0.051936005,1361.628219,20.07115103,1662.556259,0.000213929,3043.298264,0.203364588,-181.2089386,151.7250214,-34.95117188,65.85972595,-14.11930275,34.94903564,-16.28653145,16.08942223,2.877643824,4.058131695,6.714527607,-4.439124584,11.06380081,-2.667585135,10.06909275,-5.200113773,10.96099949,-2.326541901,0.858053684,1.691336155,3
0.046148247,1322.195428,19.25803742,1622.559173,0.000269209,2994.365227,0.137977878,-259.4065857,128.3751678,-20.70897865,66.34424591,-1.012529731,25.17587852,1.537685752,11.08954525,6.375964642,6.776778221,10.11106396,1.127283096,8.34430027,-0.756623566,5.300085068,-3.114856005,5.329966068,0.461811841,2.087089777,2.478270292,3
0.034266233,1137.914176,19.89150541,1540.694436,0.00012296,2697.86702,0.145938648,-255.116394,133.2765198,-18.99700356,72.86226654,1.689262271,22.18052483,2.958096981,8.543808937,6.648661137,7.119205475,12.7641983,2.897445679,9.832068443,0.666126668,5.520023346,-2.747000456,0.637744188,-0.210299566,2.216352463,1.893364549,3
0.03437791,1217.18421,20.15326641,1598.681918,0.000139396,2925.786475,0.153877945,-243.05513,130.5140686,-25.35091782,72.08869171,1.229648232,27.50731659,5.39644146,11.49026203,7.21041441,5.052292347,9.481163979,-0.1576529,8.372346878,-0.898638666,5.00409317,-3.188534498,1.791020513,0.631787956,2.848028183,2.00854063,3
0.031716173,1127.948154,20.40428174,1574.644381,9.96E-05,2750.558368,0.180437316,-238.3278351,135.8768311,-21.83364105,71.6966095,-0.647713363,29.15201187,2.870317221,12.97727108,7.811510563,6.712168694,10.97106266,0.92925036,10.02886868,-0.935389161,6.231537342,-2.648787022,2.681690216,-0.860735416,0.93343699,0.399878532,3
0.03429401,1165.661509,20.75779495,1622.0177,0.000202641,2815.607974,0.145426671,-261.1561279,130.0184021,-12.43612957,64.35887909,-3.846045494,29.73335838,-0.132500619,10.89629364,4.990226269,5.412312508,10.04829216,0.004462936,8.337946892,-0.874510765,8.314929962,-1.813590884,5.111002445,1.026806474,2.646785975,2.496310234,3
0.076177922,1444.871537,21.6504562,1586.597465,0.000150748,3000.877687,0.212380063,-167.3171539,148.0150757,-47.5116806,61.74501801,-11.8832922,37.46884155,-18.61911774,15.70567703,10.33050442,8.74784565,5.680144787,-5.481761932,13.34529686,-2.569316387,9.187724113,-6.10380888,8.973670959,-3.083277225,0.293017417,2.126539946,3
0.065175532,1426.108262,21.8975268,1651.137917,0.000146644,3139.98518,0.190413316,-201.9836884,142.5856018,-37.8188858,64.69617462,-11.12981033,37.3395462,-7.613568306,15.66761017,-1.314134955,3.349990368,10.61242008,-1.97034955,13.0228529,-4.551177979,9.752324104,-2.256290674,9.343981743,-0.144035265,0.596945584,1.89882338,3
0.04827314,1261.018036,21.13176085,1609.787177,0.000109552,2905.786596,0.220515595,-165.4107056,156.0594482,-32.90496063,68.22721863,-15.65529728,36.90295792,-12.56290054,14.36515617,2.999653339,4.960002422,7.942777157,-5.107710361,11.37117672,-5.147326946,8.778664589,-4.710737705,8.066515923,-1.436292291,1.982587457,1.489819646,3
0.037285111,1169.19065,20.92316302,1611.317337,0.00011411,2834.870358,0.176420316,-240.763031,140.7733154,-12.15462494,69.88965607,-7.698308468,34.5162735,-1.837885737,13.69746685,0.188871786,3.404830456,6.988893509,-1.274161816,11.34434223,-3.371934175,5.659441948,-7.059772968,6.237234116,-0.968626797,0.203227326,-0.513542175,3
0.025893456,983.7026448,21.09193669,1512.432957,0.000125932,2184.59929,0.102518552,-313.6556396,122.5543976,11.20903683,61.44620895,7.310893059,34.03380966,3.267446518,10.38372517,5.905642986,1.135303378,1.536378622,-6.572250366,4.974657059,-5.220421791,-2.528698683,-9.284128189,-1.26048553,-0.916827857,-3.825457573,-2.432973862,3
0.021595108,884.6950728,19.14958069,1480.989321,8.48E-05,1946.246565,0.09481347,-289.1190796,129.8164368,9.629487991,65.63973236,7.877240181,35.68538284,4.41570282,16.62963676,9.197636604,6.950434208,8.153384209,-0.456902295,10.88634109,1.385969162,6.036180973,-4.483372688,3.27165699,2.620907545,1.828348756,0.203143016,3
0.025027815,963.3690022,21.25167933,1495.125585,0.000135643,2054.633409,0.096148787,-326.7000427,120.6520157,20.80563927,64.93834686,9.125442505,31.68254471,1.661016822,9.140266418,5.627759457,2.31814003,2.054284334,-5.624226093,6.435790062,-1.374997377,0.525841117,-8.258776665,0.002939892,2.244441986,-0.592997193,-2.474761963,3
0.034493367,1086.885646,21.18109272,1623.952932,0.00125439,2500.059882,0.113230478,-274.2990417,126.6735306,10.14255238,61.4733696,1.964669943,36.18986893,-2.094628334,13.16357994,5.107454777,3.386259556,3.740353107,-2.740679741,5.671461582,-3.235942364,4.675729752,-8.846155167,4.963439941,-1.108996272,0.126584932,-1.178278685,3
0.051260272,1376.73756,22.12848684,1722.861379,0.000208691,3158.351735,0.183279713,-213.966629,145.3077393,-24.57718468,69.46943665,-13.29211426,30.2592392,-20.81147575,12.92711163,-2.930982113,8.642179489,7.516691685,-6.364797592,8.612422943,-8.619595528,10.36148071,-3.350155115,9.393396378,-1.22054255,2.71327281,-1.253365874,3
0.046831161,1218.683554,22.1807918,1582.618859,0.000155954,2791.149789,0.162136626,-232.2388,153.0733185,-20.48262978,64.88552094,-14.26912594,27.68094444,-12.96598625,8.441799164,0.652355909,1.559695005,7.639297485,-4.215445042,5.962160587,-5.682982445,9.112035751,-0.691221714,9.474944115,-1.122585535,-2.447588682,-1.108752608,3
